"","actimag_followers","actimag_friends","actimag_profile","adviceGoodImpression_profile","age_followers","age_friends","age_profile","agr_followers","agr_friends","agr_profile","arrogant_followers","arrogant_friends","arrogant_profile","askNotes_profile","assertive_followers","assertive_friends","assertive_profile","attractive_followers","attractive_friends","attractive_profile","buySomethingOnline_profile","casualSocial_profile","centerattn_followers","centerattn_friends","centerattn_profile","cold_followers","cold_friends","cold_profile","cold_r_followers","cold_r_friends","cold_r_profile","con_followers","con_friends","con_profile","converseIntellStim_profile","ext_followers","ext_friends","ext_profile","fewartint_followers","fewartint_friends","fewartint_profile","fewartint_r_followers","fewartint_r_friends","fewartint_r_profile","followSM_profile","friendshipOnline_profile","friendsOffline_profile","funny_followers","funny_friends","funny_profile","groupProject_profile","helpConflict_profile","helpIntellChallenge_profile","hire_profile","ilike_followers","ilike_friends","ilike_profile","impulsive_followers","impulsive_friends","impulsive_profile","intelligent_followers","intelligent_friends","intelligent_profile","interestNewsOnline_profile","introduceFriend_profile","lazy_followers","lazy_friends","lazy_profile","lazy_r_followers","lazy_r_friends","lazy_r_profile","movieTVrec_profile","musicRec_profile","nervous_followers","nervous_friends","nervous_profile","neu_followers","neu_friends","neu_profile","ope_followers","ope_friends","ope_profile","outgoing_followers","outgoing_friends","outgoing_profile","paperFeedback_profile","race_followers","race_friends","race_profile","relaxed_followers","relaxed_friends","relaxed_profile","relaxed_r_followers","relaxed_r_friends","relaxed_r_profile","reserved_followers","reserved_friends","reserved_profile","reserved_r_followers","reserved_r_friends","reserved_r_profile","romanticPartner_friend_profile","romanticPartner_self_profile","selfesteem_followers","selfesteem_friends","selfesteem_profile","ses_followers","ses_friends","ses_profile","sex_followers","sex_friends","sex_profile","thorough_followers","thorough_friends","thorough_profile","triviaPartner_profile","trustDeadlines_profile","trustInfoOnline_profile","trusting_followers","trusting_friends","trusting_profile","trustOrganize_profile","trustworthy_followers","trustworthy_friends","trustworthy_profile","valueOpinion_profile","workStressfulTask_profile","workTaskConflict_profile"
"ses_followers",-0.178325182802024,0.00128564818226252,0.03393907538855,0.0673872557854236,0.52392104233115,0.415614839123875,0.444240071475339,0.0101915364841072,-0.0232237414542126,0.103129860578186,-0.273503484400031,-0.254641460492315,-0.368438823401846,0.461608310689028,-0.0530144329926385,-0.0235711735542557,0.0312476792388273,0.00503991755156502,-0.0184232842578099,0.0545850267653758,-0.05534306198704,-0.144155955305607,-0.36672305389279,-0.243318713452097,-0.420410199093479,-0.260724827412096,-0.0814369079015285,-0.257018186258518,0.260724827412096,0.0814369079015285,0.257018186258518,0.675152597521731,0.392825288525478,0.484184559052803,0.0636028317630856,0.104730682236017,-0.00340199918433155,0.149853535950676,0.112137029252582,0.0790526997407467,0.000310847670909693,-0.112137029252582,-0.0790526997407467,-0.000310847670909724,-0.115311496712677,-0.110524692852953,-0.149174260916036,-0.247581369221544,-0.035866869992113,0.100826280905148,0.27518016148106,0.157294020096949,0.193358430214173,0.270665282088569,0.433697126937997,0.191173219924181,0.34747980804974,-0.482553528594114,-0.33283163228683,-0.415773293603572,0.52978616180701,0.308877419556348,0.508014156482999,-0.163783382686453,-0.150361200255151,-0.559654640800787,-0.331144945960133,-0.362090973685934,0.559654640800787,0.331144945960133,0.362090973685934,-0.265156520684191,-0.409496179243929,-0.0690021451904615,0.153011081625809,-0.144803040020523,-0.243685641186155,-0.0629245005509801,-0.355680167517549,-0.176802283006129,-0.0453556064249867,0.0187938124661751,-0.0277308121574983,-0.076261215250143,-0.0153178656328134,0.240977057374389,0.490808772712553,0.48601196227875,0.447941890283626,0.369258974335274,0.313630808079147,0.41958666232136,-0.369258974335274,-0.313630808079147,-0.41958666232136,0.238407816703008,0.223394418340303,0.267753669677252,-0.238407816703008,-0.223394418340303,-0.267753669677251,-0.0871001047507332,-0.306013286980325,0.0732497659579373,0.0580827904687117,0.100642778295404,1,0.486213526188045,0.44725785242567,0.0543044305192766,-0.0108046632659382,0.0413633372709751,0.645788714118543,0.401396665773831,0.545605837293686,0.0200631663844307,0.263632903777418,0.0554684860620462,0.437859494710376,0.283858593082813,0.387434188353439,0.274683818708495,0.582545688868339,0.301968854192622,0.410060413709363,-0.125235027768886,0.268910432933118,-0.0378345552317673
"ses_friends",0.0415917016691323,0.0381184081967164,-0.0463910388235058,0.11624593265932,0.406793201364422,0.589701266132929,0.417924598284968,-0.203300669795076,-0.0529717082885687,-0.0449712011274825,-0.410948792612129,-0.346119163113741,-0.481766284037357,0.488552330420866,-0.231766024946115,0.0336206707747111,-0.195360831349689,-0.0691817150213311,0.165771711793517,0.154979563925078,-0.108024486950385,-0.170362739378732,-0.475465878184169,-0.366073900143246,-0.527112512699079,-0.194486109089151,-0.216946579243837,-0.369743813565765,0.194486109089151,0.216946579243837,0.369743813565765,0.455338998428969,0.742913868390559,0.571826280045002,0.205068778101881,-0.00576091243379401,0.0950640008864261,0.153015885780323,0.118037676984062,-0.0484835929615434,-0.044941134762292,-0.118037676984062,0.0484835929615434,0.044941134762292,-0.170627392715471,-0.0945275304125459,-0.107372738957339,-0.131057741508149,-0.0652647400895295,0.0676175576298186,0.377425937237436,0.105634046728772,0.290467305397728,0.279809040432968,0.319704205928873,0.499111869492023,0.453259347817511,-0.444503542182256,-0.56214384159268,-0.544377886878425,0.489697230784638,0.679250827768109,0.594191364423992,-0.175155462425897,-0.136943544166804,-0.363473369209601,-0.652390146506436,-0.472828005747284,0.363473369209601,0.652390146506436,0.472828005747284,-0.376132705674055,-0.452668509610932,0.198589781893871,0.020331434454689,0.0668575926143293,-0.0200626674815541,-0.212413250201963,-0.279779357299445,-0.0429137676802446,0.0479843644200526,-0.00148050521670399,-0.145828799211816,-0.0448638644799097,-0.133763776269417,0.225673431873115,0.504254242315906,0.450693172336358,0.491199059928631,0.299802023681828,0.426586492491369,0.485278993170457,-0.299802023681828,-0.426586492491369,-0.485278993170457,0.419280548748513,0.305000704462653,0.516760474224185,-0.419280548748513,-0.305000704462653,-0.516760474224185,-0.0712579358364334,-0.434608787278291,-0.0758228086463848,0.100968513442735,0.0804420638017625,0.486213526188045,1,0.574456164519207,-0.000238524541210625,-0.121533536565986,-0.0570437518806186,0.450136478955549,0.732866073666061,0.601992556634673,-0.0607408935872678,0.294701450609942,0.0459224741496921,0.349270066602876,0.348597925837471,0.490820150582638,0.315148617127803,0.485378689415619,0.630029922313976,0.556131798197006,-0.137622281845002,0.371711092840753,0.0427283845188675
"ses_profile",-0.000882148397753922,0.173542629328488,0.107940501883715,0.25330869768106,0.425138003530393,0.53671176612664,0.528291191459897,-0.308554500433493,-0.0882080673281441,0.231248426106702,-0.348652343095536,-0.401653551541074,-0.530375463058574,0.470229478796377,-0.201689927412113,-0.147442152995576,0.00338226241227428,-0.125027192991425,0.0461688408201779,0.342051994917642,-0.00498826421050896,-0.227318758375948,-0.444439480481929,-0.42529586561458,-0.462649406513943,-0.0809735631266372,-0.201488657192173,-0.426958136688145,0.0809735631266372,0.201488657192173,0.426958136688145,0.46821712622687,0.608691936565901,0.725919908285954,0.0880373179714164,-0.0789675066869164,-0.0230161733149304,0.381348414407214,0.145320718191664,-0.15025853650515,-0.320476499082229,-0.145320718191664,0.15025853650515,0.320476499082229,-0.295292133573382,-0.160590811432108,-0.115284397939102,-0.25867610981734,-0.171769476944549,0.202196294612638,0.30896645302421,0.146146081506946,0.246954259981608,0.343502284345936,0.290734958179318,0.366173468475428,0.598881494739884,-0.401033963757293,-0.533204220350974,-0.583890756233102,0.476361211332911,0.488872864859522,0.725718676293598,-0.204328280750397,-0.104081981338377,-0.320304166237898,-0.506862408924749,-0.626639140274395,0.320304166237898,0.506862408924749,0.626639140274395,-0.402057986932609,-0.474022513809754,0.223406003458569,0.0838687131910298,-0.138436173970436,-0.00203898594609663,-0.0869110477858895,-0.446890594938497,-0.0853598869383752,0.177431884853087,0.234589776457011,-0.179139191545905,-0.196569739593097,0.208997051310108,0.231793598732205,0.470763065204972,0.449194115353297,0.421852540610622,0.290421969731592,0.270200785284474,0.565099050195645,-0.290421969731592,-0.270200785284474,-0.565099050195645,0.461653514496271,0.317468068484025,0.316517362648055,-0.461653514496271,-0.317468068484025,-0.316517362648055,-0.12679045368709,-0.519115467558016,-0.092740109289721,-0.122102381868624,0.365688595606923,0.44725785242567,0.574456164519207,1,0.00652973286459168,-0.0391928505665289,0.0389750948641739,0.518727290596763,0.628259359616842,0.739468518604483,-0.0808591404639642,0.457726268997339,0.195663613182599,0.223448567345229,0.302263702140093,0.578663851592873,0.445604534942493,0.467477999752452,0.464508516119035,0.679137650245028,-0.0104940678006007,0.301024809543782,-0.0602522995930974
"sex_followers",0.0689992892204765,-0.00637368361945138,-0.168353323853481,0.0298100803892304,-0.0566767277305886,-0.0837913103824031,0.0622581582177085,0.16984584598871,0.06687535640682,-0.0559098783843117,-0.0459810336451319,0.0799829063316758,0.164555505242527,0.0421483449311797,-0.0718544208232408,-0.100719231954034,-0.0381780155853926,0.132411261155374,0.0622431222446697,-0.144186449361535,0.0715893247775238,0.0532270576892138,0.127569003033737,0.138843111611196,0.130508678362555,-0.0689435545915885,-0.112318880380803,0.0231791654502025,0.0689435545915885,0.112318880380803,-0.0231791654502025,0.00903913387565048,-0.104690269061423,-0.141512090647885,0.0260757381508711,0.136390629773454,0.0365224550584222,0.02273078805872,-0.0221543200239876,-0.0756716185379402,0.138626938996205,0.0221543200239876,0.0756716185379402,-0.138626938996205,-0.00627382669686855,-0.0421495918604309,-0.203491468180302,-0.0211914506654351,-0.083367564022295,-0.0070427716157668,0.0870023644644469,0.131797536368051,-0.0721856877804973,-0.127161975514907,-0.0475947694471136,-0.137484781487213,-0.169347100769,0.0577371476810714,0.0479030031263583,0.145477281440247,-0.0804763479031213,-0.130624702597614,-0.173769981050074,-0.13270930259229,-0.104196391091536,-0.0402589473912555,0.121166150520488,0.158061770460352,0.0402589473912555,-0.121166150520488,-0.158061770460352,-0.0891065344281556,-0.0934248445307513,0.0691957784351293,0.0952305011243097,-0.0626173878814227,0.102359315854999,0.0819622770191267,-0.00246044137850491,0.0560174202570886,0.04074985660435,-0.169451844950275,0.153185524323159,-0.0217815118791139,0.0638658767336776,0.128387890430308,-0.086385998998194,-0.0573346074115742,0.04298960753837,-0.0990097813915529,-0.0345127744082155,-0.0507455965933862,0.0990097813915529,0.0345127744082155,0.0507455965933862,-0.147240258134562,-0.0657290251892411,-0.0687666993019724,0.147240258134562,0.0657290251892411,0.0687666993019724,0.150897111032236,0.0859832259178209,0.0429357885001222,-0.0642484559001029,-0.0639867827842248,0.0543044305192766,-0.000238524541210625,0.00652973286459168,1,0.139814735178951,-0.124518906368459,-0.0255979615429889,-0.0738948974452347,-0.110491888084014,0.105717915740878,0.00705591400227973,-0.0109408819170383,0.0646064784441467,0.0264735940346093,-0.136058434730471,0.0568906870889441,0.0583477651680315,-0.0321157905030136,-0.193162213122374,-0.14411883434853,0.0148250441157901,0.108712460661157
"sex_friends",-0.0205758847454528,0.148017763186071,-0.252405666293554,0.000497386160347262,-0.185110659444593,-0.340803029735001,-0.224593071741418,0.191407907105963,0.275772775557254,0.17855029632023,0.202483459035357,-0.0601618200716105,0.0843254893079953,0.0126027692578926,0.0651782799313796,-0.146740511932642,-0.0470743324862644,0.209514557198906,0.364554822571307,0.261675956007552,0.0434397782286032,0.0692988689536894,0.186101435598139,0.236675573168389,0.158442717098138,-0.0809914138946109,-0.267057620056753,-0.186565428051109,0.0809914138946109,0.267057620056753,0.186565428051109,-0.162187078803776,-0.0524941353136434,-0.0779723562553638,-0.0174404412075807,0.199348224935756,0.275988671490891,0.220159287724809,0.0117281816086462,-0.296695473651865,0.0455866137658621,-0.0117281816086462,0.296695473651865,-0.0455866137658621,-0.084369204048139,0.0975073272268395,0.117590991776862,0.077992267469344,0.127893902345678,0.0123885702079501,-0.0321009150147836,-0.00624195650191169,-0.209004196594822,-0.033083600727622,-0.0874295134429866,0.108207506513642,0.0319902430706637,0.192867970957395,0.197057063766688,0.110154466639725,-0.186698070196501,-0.116590750330855,-0.0716708489217395,-0.0656884045081441,0.214938474499257,0.1555897033796,-0.0676071706932964,0.0527478017942159,-0.1555897033796,0.0676071706932964,-0.0527478017942159,-0.0267379968246903,0.0166186613811544,-0.0585713791583092,0.000589166383126777,-0.0419296485347308,-0.0519347221667072,-0.0434435803351791,0.00809508051470352,-0.0196936354014826,0.249452070405952,-0.165817872598052,0.24352884660192,0.195116772465386,0.187789978300532,-0.0295032383807874,-0.157990256879097,-0.0876891158860365,-0.0609826435737536,0.0173511630775306,0.0848712395190368,-0.046678508893609,-0.0173511630775306,-0.0848712395190368,0.046678508893609,-0.191383146212339,-0.185456839386116,-0.162094009563536,0.191383146212339,0.185456839386116,0.162094009563536,0.0456524129221999,-0.0580132567151795,0.11503326839154,0.0796959187084494,0.174202407480436,-0.0108046632659382,-0.121533536565986,-0.0391928505665289,0.139814735178951,1,0.356923297143932,-0.133031511226099,-0.166061285394375,-0.093078926289662,-0.219847174640381,-0.00827470200875226,0.0551336047840788,0.0281351165327354,0.234222991975432,0.0280482411687269,-0.00252868449154063,-0.0040411735236402,0.0853757843344,-0.0493893824827449,0.0851217105568369,0.040163607673079,0.0477637576230325
"sex_profile",-0.0993113850886702,0.211075551857937,-0.00490743803679105,0.169492168568317,0.051207115819704,-0.135258242795769,-0.177840809765303,-0.0679803701445202,0.0541527019791304,0.15456810067205,-0.0996663104921005,-0.162862160393414,0.0046968517663261,0.0473696937705449,-0.195611996519042,-0.169395691525213,0.049870671188896,-0.137366058613604,0.0300495431201319,0.448995862874548,0.0485406565555203,-0.0694898827651039,-0.179554828678316,-0.0144603078567874,0.142827333421283,0.072629635362876,0.0247991313140087,-0.0436177274151309,-0.072629635362876,-0.0247991313140087,0.0436177274151309,0.0833414533440808,-0.0211699865113572,0.0929460623842041,-0.197873847111551,-0.0780106639585941,-0.0797122306477641,0.0823311726789176,-0.0452553601516565,-0.413065092681194,-0.0458088921553907,0.0452553601516565,0.413065092681194,0.0458088921553907,0.0161527858830114,-0.00161996688208257,0.0868867059769288,-0.0514466137803328,-0.0803979989838366,-0.191451092773001,0.0872276733757241,0.129463007841185,-0.168700824459641,0.144208822791068,-0.0554828250292769,0.124193437936243,0.041765392873475,-0.103596959127105,0.00659757003101865,0.058628320656895,0.00235854532110861,-0.030692256466133,-0.00841794762536889,-0.199420330398862,0.0257493987337947,-0.0981799287277156,-0.0405501842658169,-0.154665018382535,0.0981799287277156,0.0405501842658169,0.154665018382535,-0.108087647722176,-0.1342535565633,0.115496036284217,0.159055697412016,0.182364603860206,0.147081243908584,0.106610198400569,0.220701290591116,-0.0356062873546594,0.349884927156203,0.0221696200794937,-0.0636891229698899,-0.121762355597987,0.0994872646484173,-0.0579787514200702,-0.0154655316467131,-0.0253843675989095,-0.0737589659041704,-0.131245937920227,0.00126191321958094,-0.183670764991971,0.131245937920227,-0.00126191321958094,0.183670764991971,0.136899815425815,0.0143055835013844,-0.0255783319014982,-0.136899815425815,-0.0143055835013844,0.0255783319014983,0.120534029254085,-0.0329884516877717,-0.21167292278701,-0.109379322741939,-0.0193963531116771,0.0413633372709751,-0.0570437518806186,0.0389750948641739,-0.124518906368459,0.356923297143932,1,0.04930881704373,-0.0803219009933648,0.0248983941098433,-0.131442025594352,0.0980984614369692,-0.0220329829986771,0.110996532905125,0.120105629712459,0.138111478128619,0.176734332918268,0.053919780039896,-0.0149167412371858,0.102056355395967,-0.0188476383419922,0.00642048902214322,0.0441557403152229
"thorough_followers",0.00558620516961444,0.134232112679316,0.168916374400086,0.173899450347289,0.651214907458232,0.619244675978567,0.516709129570215,-0.325782551225566,-0.200645430809931,0.0886263329670881,-0.515751058236264,-0.443822305918463,-0.477748167550944,0.374290397316542,-0.170233560231832,-0.0625949154527149,0.0858014048391307,-0.180745592642797,-0.137041495550176,0.026596966150268,0.00502690887844407,-0.245540901053326,-0.585244926611332,-0.462665189755396,-0.461222072648941,-0.0729242534467325,-0.0325127295584555,-0.27790127203052,0.0729242534467325,0.0325127295584555,0.27790127203052,0.886111450752667,0.520511255634176,0.568192885941845,0.122975046282123,-0.173354782207513,-0.15651369429464,0.165876929247093,-0.0110807408468781,-0.152701220258532,-0.159248388309685,0.0110807408468781,0.152701220258532,0.159248388309685,-0.252349429652272,-0.270798625168147,-0.288591209046021,-0.287986394909456,-0.121457811049337,0.130847418069121,0.2621330896948,0.291665576116955,0.35961857996723,0.347991017333347,0.572520531390379,0.284704201803406,0.3816700274389,-0.595507644430188,-0.487885823529767,-0.497842602795506,0.721516411628962,0.475350667534125,0.53549596753169,-0.157930894048176,-0.222327362936107,-0.588675539455294,-0.422995946810343,-0.440405515112079,0.588675539455294,0.422995946810343,0.440405515112079,-0.367335145929241,-0.477111282249306,0.107637824639017,0.112163915779262,-0.144555729975674,-0.110263816152947,-0.0338826630265252,-0.353202056375425,0.00995514155382181,0.158477284359885,0.180980693499244,-0.312213074271399,-0.281380337511119,-0.00835054167667615,0.149415533992177,0.407084828848829,0.326973498249823,0.448129859619603,0.349330087992703,0.204511433605747,0.415890672687753,-0.349330087992703,-0.204511433605747,-0.415890672687753,0.546988696192764,0.332453676458532,0.270203574057742,-0.546988696192764,-0.332453676458532,-0.270203574057742,-0.108419131887637,-0.321908515082883,-0.159703162168351,-0.135891422579557,0.0972256541558144,0.645788714118543,0.450136478955549,0.518727290596763,-0.0255979615429889,-0.133031511226099,0.04930881704373,1,0.547734227321832,0.62574839845799,-0.033342566638073,0.37950284415369,0.21049526329916,0.34046783094237,0.118182477109373,0.373475611995365,0.405586899959794,0.738803415435284,0.384326112309176,0.492096402836937,-0.0515329281223065,0.297973839167456,0.0527838177463792
"thorough_friends",0.163337124075242,0.132489803374978,0.0736161261818632,0.27159202752991,0.552852780026957,0.781730262391412,0.627525677812173,-0.410451072615461,-0.333757634954572,-0.0682982842442083,-0.466517934501702,-0.562981605805523,-0.53921814314552,0.390423746951224,-0.243126883323409,-0.0706384325324343,-0.134222547610104,-0.2400335999029,-0.107222222096708,0.0328683627219305,0.090914866355411,-0.260146059008045,-0.521451304154542,-0.66110595268316,-0.615988215568267,0.000145030116058584,-0.0775591303512125,-0.336877544778776,-0.000145030116058584,0.0775591303512125,0.336877544778776,0.479795664208499,0.931823132998388,0.683991818950881,0.280301175044678,-0.213740957795223,-0.156462379871167,0.11240175283876,0.0871293952482006,-0.127008155795894,-0.226601255121396,-0.0871293952482006,0.127008155795894,0.226601255121396,-0.306030660499321,-0.16870970615094,-0.158953185928686,-0.282021130224743,-0.255123659593257,0.024935472182051,0.360104196192755,0.177744194294394,0.381738201474118,0.253410283766642,0.375276437547152,0.472174073764233,0.434651523089762,-0.453171300781006,-0.758859534045155,-0.708207998765718,0.554824748356704,0.796684664270441,0.642428205307589,-0.166142516580535,-0.190633644240852,-0.312743866863982,-0.737905749719751,-0.582630329544049,0.312743866863982,0.737905749719751,0.582630329544049,-0.508189423264955,-0.53014911624588,0.276564372899278,0.171479090838009,-0.0252807227681027,0.0521006147767355,-0.0572982140679689,-0.331498024414491,0.0511509837514235,0.142616452933268,0.164360872165642,-0.320669232715946,-0.324728471088827,-0.169121115910667,0.253867012158666,0.465726610662065,0.399056442322276,0.421697019291099,0.264508776597677,0.330550433476072,0.485753114291971,-0.264508776597677,-0.330550433476072,-0.485753114291971,0.550839022572853,0.537676285732287,0.476474994692976,-0.550839022572853,-0.537676285732287,-0.476474994692976,-0.246566411920827,-0.472041019132777,-0.197005164169655,-0.175745077161874,0.0746559787601099,0.401396665773831,0.732866073666061,0.628259359616842,-0.0738948974452347,-0.166061285394375,-0.0803219009933648,0.547734227321832,1,0.70408485237045,-0.0868997101021395,0.50007291012645,0.169724363150358,0.186182298153918,0.174182766224862,0.423650680165197,0.457027397504629,0.524664102407659,0.680294265427387,0.578262372485079,-0.0450295284060379,0.384097899777133,0.0237573803277098
"thorough_profile",0.0196045573967159,0.248074347710035,0.178637943401237,0.243750923568596,0.58745172805376,0.646941249418969,0.645481530755356,-0.353683150680059,-0.223166892003362,0.0987023414013541,-0.403711945683854,-0.41751010664713,-0.69741019001347,0.444608337970063,-0.200211633225524,-0.110309240503288,0.0143994126360062,-0.215057721592952,-0.10286503450243,0.112543086292545,0.0266592624580974,-0.327905930082825,-0.492583837720789,-0.538694660546345,-0.648167472574821,-0.0411186682635352,-0.0696480683976058,-0.468990196931953,0.0411186682635352,0.0696480683976058,0.468990196931953,0.572043905763467,0.671797310747545,0.947091459563264,0.176725808844295,-0.179944461403307,-0.114762995218544,0.283830119068363,0.121045858675466,-0.132339434983749,-0.358155430994844,-0.121045858675466,0.132339434983749,0.358155430994844,-0.228710889340735,-0.168093657583562,-0.206994948334448,-0.32347018351101,-0.176708907276715,0.0976582739068923,0.390268535653236,0.226841360863797,0.393687558766722,0.435598688472308,0.376820439256673,0.461176192767911,0.694368973465089,-0.511443239432029,-0.55567761081293,-0.779516585730319,0.579167127428612,0.618573844680206,0.840836728417007,-0.182931218300819,-0.241724490660541,-0.398992106357573,-0.54877277806955,-0.779983218725799,0.398992106357573,0.54877277806955,0.779983218725799,-0.5542017701204,-0.581107531775796,0.135349047789078,0.209759288731499,-0.119408895471835,-0.0876213741016771,0.0103714344580977,-0.497437740782181,-0.0583997141261265,0.205633549707291,0.294581086765329,-0.300102437713173,-0.242561065034615,-0.00929430397868171,0.233359303203056,0.362462879963324,0.387284278357704,0.379713203061494,0.343115862270595,0.249944764672443,0.658323545823059,-0.343115862270595,-0.249944764672443,-0.658323545823059,0.479637946984801,0.440625317617567,0.477043771021407,-0.479637946984801,-0.440625317617567,-0.477043771021407,-0.273115110081062,-0.556699671421681,-0.152595311339523,-0.144350069194337,0.207047883598705,0.545605837293686,0.601992556634673,0.739468518604483,-0.110491888084014,-0.093078926289662,0.0248983941098433,0.62574839845799,0.70408485237045,1,-1.9966059030493e-05,0.512773320168005,0.279449604735363,0.169179386855843,0.23497500070099,0.602154151939857,0.568480391898027,0.504476647708526,0.555272940564278,0.774860020036065,-0.117782706566807,0.388848694580569,-0.0232199401353319
"triviaPartner_profile",0.0299558281791471,0.0864164734679995,0.0186844601996063,-0.256370839507555,-0.0612610029313297,0.0264772145449962,0.0618748507332259,-0.0984373285297481,-0.136276876635815,-0.20398152163298,-0.0658597569485012,-0.00236412646045756,0.17704991468545,-0.077035932412952,-0.0356464912070937,-0.1744815490919,0.126990475409382,-0.183957225864861,-0.21939061843869,-0.24043556618346,-0.0227476873606086,0.000270311838789653,-0.11643045988213,-0.141381131329281,0.0553871206094179,0.113136742747282,0.115704359789925,0.305331326489072,-0.113136742747282,-0.115704359789925,-0.305331326489072,-0.0572912072322509,-0.111168148571656,-0.0543470535276907,0.0645048243150902,-0.127956951673207,-0.171094738258369,-0.312635544214277,-0.0358484259838969,0.046847972001156,-0.00321334030519084,0.0358484259838969,-0.0468479720011561,0.00321334030519082,0.0218273962056221,-0.18607911547457,-0.111579958856537,0.0455890250470306,-0.117162672328607,-0.0868070870175681,-0.105953458212372,0.0293711640514266,0.201528987849379,-0.191858838559595,0.0393685391723702,-0.161285815838945,-0.143421505673711,-0.0548657370961002,-0.0620222791007297,0.104062505185593,0.00200008450557603,0.0860795732206789,-0.0255939891267161,-0.00424594087778796,-0.267480798344809,0.068021359531954,0.120273278064334,0.105942081883705,-0.068021359531954,-0.120273278064334,-0.105942081883705,0.0481669837605138,-0.061176088099521,0.0354466343292662,0.218901264121748,-0.0794749164285262,0.035760921082997,0.269246079014614,0.0682387491545628,0.0396277032845724,0.0175206534923311,0.0121870733178915,-0.113732688988482,-0.156776033145068,-0.220845302191874,0.0876625029372348,-0.04749844657126,-0.0582572488087114,-0.0292125284599697,-0.0244553491078373,-0.226710702524616,-0.172828857529739,0.0244553491078373,0.226710702524616,0.172828857529739,0.102670541158227,0.180838843098387,0.0289866212964581,-0.102670541158227,-0.180838843098387,-0.0289866212964581,-0.0174394916305597,0.0799526559033353,-0.185545915857159,-0.0950958622060033,-0.199936658962695,0.0200631663844307,-0.0607408935872678,-0.0808591404639642,0.105717915740878,-0.219847174640381,-0.131442025594352,-0.033342566638073,-0.0868997101021395,-1.9966059030493e-05,1,0.0310305290030524,-0.0974141508050851,-0.00701647384046035,0.0145756011557797,-0.192515814090515,-0.0306322218526797,0.0100434743469045,0.00334378097596848,-0.235927245663821,-0.0421333694856637,-0.0748017679222962,-0.050741627510274
"trustDeadlines_profile",0.151807854159103,0.264154547278005,-0.00927908620455183,0.127804272771511,0.404507908234297,0.414731598560695,0.441557412787232,-0.320010346724065,-0.316583620459018,-0.204448230594698,-0.300189802245695,-0.344050455417201,-0.328496581765103,0.464241143217236,-0.160983694210703,-0.160583663725939,0.00528007529769912,-0.207751789945199,-0.205011440837008,-0.0370976586867192,-0.0244966579806404,-0.344621983498768,-0.417968069886353,-0.458599377566681,-0.399622467750921,0.080210871373421,-0.0268257243423163,-0.157582666131714,-0.080210871373421,0.0268257243423163,0.157582666131714,0.318559303931929,0.430623849454474,0.444433371221867,-0.0517982787687442,-0.185558091425308,-0.178715456024155,-0.018285390861869,0.00734298772944682,-0.152876742885077,-0.12379564262306,-0.00734298772944682,0.152876742885077,0.12379564262306,-0.400199523778319,-0.288110429561575,-0.367031843716779,-0.0885090072418938,-0.416955014964403,-0.125521932636702,0.388177134628371,0.233826378067063,0.335233967736219,0.429091309501429,0.259129108203776,0.191634380994485,0.206075020288091,-0.375204109573394,-0.469853532567845,-0.566327702375952,0.445912250109607,0.403059480182519,0.404275706294168,-0.250693635517667,-0.338924028835715,-0.192493156295378,-0.303256251285368,-0.319605498784685,0.192493156295378,0.303256251285368,0.319605498784685,-0.540146860293911,-0.562857638579816,0.297553714055406,0.161959853544607,0.0113582463306181,0.0290841986400335,0.0572626133138828,-0.173582196101573,0.0905145260625963,0.225924923162169,0.0621374061780846,-0.221339115588769,-0.317741824756577,-0.206611815424359,0.313023567746844,0.203546777696316,0.181124344749461,0.201687084651177,0.335443781770404,0.101993017137817,0.275704950891762,-0.335443781770404,-0.101993017137817,-0.275704950891762,0.398041105382988,0.368086429856311,0.433707049316199,-0.398041105382988,-0.368086429856311,-0.433707049316199,-0.366765446301932,-0.37453153244835,-0.165008335335934,-0.289299520302912,-0.0564597617287956,0.263632903777418,0.294701450609942,0.457726268997339,0.00705591400227973,-0.00827470200875226,0.0980984614369692,0.37950284415369,0.50007291012645,0.512773320168005,0.0310305290030524,1,0.305725037989082,0.0900007742521347,-0.0421443468965174,0.232387802171521,0.622187333602748,0.349108393457055,0.305946346244786,0.360906108785315,0.143124964318788,0.355144840834574,-0.0100377273832851
